,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,labels,latest_stable_release_published_at,latest_stable_release_number,release_count,github_release_downloads,monthly_downloads,conda_id,pypi_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,brew_id,maven_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,conda_dependent_project_count,new_addition,updated_github_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,licenses,apt_id
339,flask-limiter,alisaifee/flask-limiter,,flask-utils,https://github.com/alisaifee/flask-limiter,https://github.com/alisaifee/flask-limiter,MIT,2014-02-12 03:37:41.000000,2021-01-01 16:38:28.000000,2021-01-01 16:38:27.000000,93.0,16.0,101.0,772.0,499.0,Rate Limiting extension for Flask.,29.0,25,True,['flask'],2020-05-22 00:41:52.000000,1.3.1,52.0,,149898.0,,flask-limiter,3261.0,2571.0,https://pypi.org/project/flask-limiter,2020-08-25 19:43:07.000000,690.0,149898.0,,,,2.0,,,,,,,,,,,,,,,,,,,
340,mangum,jordaneremieff/mangum,,servers,https://github.com/jordaneremieff/mangum,https://github.com/jordaneremieff/mangum,MIT,2019-01-14 11:49:29.000000,2021-06-29 22:32:32.000000,2021-06-05 02:42:01.000000,48.0,12.0,97.0,592.0,375.0,AWS Lambda & API Gateway support for ASGI.,19.0,25,True,['fastapi'],2021-03-19 13:14:04.000000,0.11.0,57.0,,78613.0,,mangum,267.0,267.0,https://pypi.org/project/mangum,2021-03-19 13:14:59.000000,0.0,78613.0,,,,3.0,,,,,,,,,,,,,,,,,,,
341,flask-apispec,jmcarp/flask-apispec,,flask-utils,https://github.com/jmcarp/flask-apispec,https://github.com/jmcarp/flask-apispec,MIT,2015-07-13 02:46:44.000000,2021-06-30 04:58:58.000000,2020-10-25 21:04:10.000000,121.0,90.0,63.0,549.0,216.0,Build and document REST APIs with Flask and apispec.,29.0,25,True,['flask'],2020-10-25 21:09:57.000000,0.11.0,26.0,,66531.0,conda-forge/flask-apispec,flask-apispec,603.0,541.0,https://pypi.org/project/flask-apispec,2020-10-25 21:09:57.000000,62.0,64801.0,https://anaconda.org/conda-forge/flask-apispec,2020-10-25 23:22:51.084000,91708.0,2.0,,,,,,,,,,,,,,,,,,,
342,Flask-MonitoringDashboard,flask-dashboard/Flask-MonitoringDashboard,,monitoring,https://github.com/flask-dashboard/Flask-MonitoringDashboard,https://github.com/flask-dashboard/Flask-MonitoringDashboard,MIT,2017-04-11 13:50:14.000000,2021-06-17 10:20:53.000000,2021-05-06 16:55:43.000000,116.0,44.0,124.0,540.0,1251.0,Automatically monitor the evolving performance of Flask/Python web services.,26.0,25,True,['flask'],2020-09-09 16:34:31.000000,3.1.0,44.0,,6074.0,,flask-monitoringdashboard,1002.0,988.0,https://pypi.org/project/flask-monitoringdashboard,2020-09-09 16:34:31.000000,14.0,6074.0,,,,2.0,,,,,,,,,,,,,,,,,,,
343,django-test-plus,revsys/django-test-plus,,testing,https://github.com/revsys/django-test-plus,https://github.com/revsys/django-test-plus,BSD-3-Clause,2015-05-23 16:08:52.000000,2021-06-07 11:14:28.000000,2021-05-21 18:01:42.000000,45.0,9.0,42.0,462.0,,Useful additions to Django's default TestCase.,27.0,25,True,['django'],2021-05-19 19:11:32.000000,2.2.0,34.0,,71329.0,conda-forge/django-test-plus,django-test-plus,2516.0,,https://pypi.org/project/django-test-plus,2021-05-19 19:11:32.000000,2516.0,70871.0,https://anaconda.org/conda-forge/django-test-plus,2018-01-12 22:38:58.564000,21532.0,3.0,,,,,,,,,,,,,,,,,,,
344,prometheus-flask-exporter,rycus86/prometheus_flask_exporter,,monitoring,https://github.com/rycus86/prometheus_flask_exporter,https://github.com/rycus86/prometheus_flask_exporter,MIT,2017-11-23 20:04:19.000000,2021-05-04 10:28:29.000000,2021-05-04 10:14:58.000000,79.0,13.0,73.0,356.0,180.0,Prometheus exporter for Flask applications.,18.0,25,True,['flask'],2021-05-04 10:28:29.000000,0.18.2,54.0,,6615328.0,,prometheus-flask-exporter,40.0,,https://pypi.org/project/prometheus-flask-exporter,2021-05-04 10:28:29.000000,40.0,6615328.0,,,,2.0,,,,,,,,,,,,,,,,,,,
345,aioresponses,pnuckowski/aioresponses,,testing,https://github.com/pnuckowski/aioresponses,https://github.com/pnuckowski/aioresponses,MIT,2016-10-16 10:42:14.000000,2021-06-04 21:11:39.000000,2021-03-09 08:06:17.000000,56.0,25.0,40.0,295.0,236.0,Aioresponses is a helper for mock/fake web requests in python aiohttp package.,34.0,25,True,,2021-04-13 12:29:07.000000,0.7.2,22.0,,264876.0,,aioresponses,152.0,,https://pypi.org/project/aioresponses,2021-03-09 08:12:49.000000,152.0,264876.0,,,,3.0,,,,,,,,,,,,,,,,,,,
346,flask-paginate,lixxu/flask-paginate,,flask-utils,https://github.com/lixxu/flask-paginate,https://github.com/lixxu/flask-paginate,BSD-3-Clause,2012-10-07 12:21:45.000000,2021-05-24 16:36:08.000000,2021-04-19 02:52:10.000000,72.0,5.0,56.0,233.0,144.0,Pagination support for flask.,27.0,25,True,['flask'],2021-02-01 01:47:58.000000,0.8.1,30.0,23.0,45357.0,,flask-paginate,1828.0,1744.0,https://pypi.org/project/flask-paginate,2021-01-31 23:34:40.000000,84.0,45357.0,,,,2.0,,,,,,,,,,,,,,,,,,,
347,Flask-OpenID,mitsuhiko/flask-openid,,auth,https://github.com/mitsuhiko/flask-openid,https://github.com/mitsuhiko/flask-openid,BSD-3-Clause,2010-05-06 11:08:54.000000,2020-10-10 13:35:12.444000,2016-05-09 11:31:09.000000,61.0,5.0,34.0,208.0,85.0,Flask-OpenID adds openid support to flask applications.,11.0,25,False,['flask'],2015-09-14 13:42:21.000000,1.2.5,12.0,,882199.0,conda-forge/flask-openid,flask-openid,7308.0,4648.0,https://pypi.org/project/flask-openid,2015-09-14 13:42:21.000000,2660.0,880881.0,https://anaconda.org/conda-forge/flask-openid,2020-10-10 13:35:12.444000,73808.0,3.0,,,,,,,,,,,,,,,,,,,
348,httpagentparser,shon/httpagentparser,,others,https://github.com/shon/httpagentparser,https://github.com/shon/httpagentparser,MIT,2011-03-11 09:13:11.000000,2021-03-19 02:28:02.000000,2021-01-12 12:32:39.000000,52.0,14.0,34.0,206.0,182.0,Python HTTP Agent Parser.,31.0,25,True,,2021-01-12 12:33:14.000000,1.9.1,54.0,,177762.0,,httpagentparser,1030.0,550.0,https://pypi.org/project/httpagentparser,2021-01-12 12:33:14.000000,480.0,177762.0,,,,3.0,,,,,,,,,,,,,,,,,,,
349,flask-seasurf,maxcountryman/flask-seasurf,,flask-utils,https://github.com/maxcountryman/flask-seasurf,https://github.com/maxcountryman/flask-seasurf,BSD-3-Clause,2011-12-06 18:51:00.000000,2021-06-20 13:01:51.000000,2021-01-10 15:37:12.000000,43.0,8.0,36.0,168.0,148.0,SeaSurf is a Flask extension for preventing cross-site request forgery (CSRF).,29.0,25,True,['flask'],2021-01-10 15:40:47.000000,0.3.0,25.0,,74369.0,conda-forge/flask-seasurf,flask-seasurf,1979.0,1479.0,https://pypi.org/project/flask-seasurf,2021-01-10 15:40:47.000000,500.0,73829.0,https://anaconda.org/conda-forge/flask-seasurf,2021-05-30 20:46:38.995000,31356.0,2.0,,,,,,,,,,,,,,,,,,,
350,tifffile,cgohlke/tifffile,,others,https://github.com/cgohlke/tifffile,https://github.com/cgohlke/tifffile,BSD-3-Clause,2015-11-06 06:55:53.451000,2021-06-17 16:14:52.574000,2021-06-15 04:38:45.000000,36.0,1.0,85.0,158.0,285.0,Read and write TIFF files. Forked from https://pypi.org/project/tifffile.,1.0,25,True,,2021-06-14 21:38:43.000000,2021.6.14,83.0,,1910167.0,conda-forge/tifffile,tifffile,376.0,,https://pypi.org/project/tifffile,2021-06-14 21:38:43.000000,376.0,1895760.0,https://anaconda.org/conda-forge/tifffile,2021-06-17 16:14:52.574000,979712.0,3.0,,,,,,,,,,,True,,,,,,,,
351,graphql-relay-py,graphql-python/graphql-relay-py,,graphql,https://github.com/graphql-python/graphql-relay-py,https://github.com/graphql-python/graphql-relay-py,MIT,2015-09-17 17:16:20.000000,2021-03-19 23:07:13.000000,2021-03-19 23:06:51.000000,28.0,9.0,15.0,128.0,137.0,A library to help construct a graphql-py server supporting react-relay.,9.0,25,True,,2021-02-25 20:33:37.000000,3.1.0,21.0,,1080313.0,,graphql-relay,8597.0,7701.0,https://pypi.org/project/graphql-relay,2021-02-25 20:30:08.000000,896.0,1080313.0,,,,2.0,,,,,,,,,,,,,,,,,,,
352,saleor,mirumee/saleor,,others,https://github.com/mirumee/saleor,https://github.com/mirumee/saleor,BSD-3-Clause,2013-02-12 16:46:39.000000,2021-07-01 13:45:59.000000,2021-07-01 12:44:57.000000,3751.0,207.0,2793.0,11494.0,18701.0,"A modular, high performance, headless e-commerce platform built with Python, GraphQL, Django, and React.",207.0,24,True,"['django', 'graphql']",2021-06-08 10:24:44.000000,2.11.10,98.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
353,gallery-dl,mikf/gallery-dl,,third-party-apis,https://github.com/mikf/gallery-dl,https://github.com/mikf/gallery-dl,GPL-2.0,2014-10-12 19:38:05.000000,2021-07-01 12:41:12.000000,2021-07-01 12:35:53.000000,306.0,280.0,1231.0,3456.0,3170.0,Command-line program to download image galleries and collections from several image hosting sites.,42.0,24,True,,2021-06-19 19:35:22.000000,1.18.0,99.0,106923.0,8154.0,,gallery-dl,8.0,,https://pypi.org/project/gallery-dl,2021-06-19 19:27:15.000000,8.0,6582.0,,,,3.0,,,,,,,,,,,,,,,,,,,
354,Cactus,eudicots/Cactus,,others,https://github.com/eudicots/Cactus,https://github.com/eudicots/Cactus,BSD-3-Clause,2011-02-28 11:56:43.000000,2020-12-23 10:51:29.000000,2017-07-31 02:40:23.000000,308.0,100.0,84.0,3407.0,667.0,Static site generator for designers. Uses Python and Django templates.,52.0,24,False,['django'],2016-02-21 17:10:55.000000,3.3.3,11.0,,308.0,,cactus,1425.0,1002.0,https://pypi.org/project/cactus,2016-02-21 17:10:55.000000,423.0,308.0,,,,3.0,,,,,,,,,,,,,,,,,,,
355,gmusicapi,simon-weber/gmusicapi,,third-party-apis,https://github.com/simon-weber/gmusicapi,https://github.com/simon-weber/gmusicapi,BSD-3-Clause,2012-01-20 17:19:12.000000,2020-12-26 18:14:42.000000,2020-09-25 14:34:17.000000,304.0,61.0,449.0,2550.0,1426.0,An unofficial client library for Google Music.,51.0,24,True,,2020-03-27 18:06:36.000000,13.0.0,29.0,,576.0,,gmusicapi,707.0,435.0,https://pypi.org/project/gmusicapi,2020-03-27 18:06:36.000000,272.0,576.0,,,,3.0,,,,,,,,,,,,,,,,,,,
356,httprunner,httprunner/httprunner,,testing,https://github.com/httprunner/httprunner,https://github.com/httprunner/httprunner,Apache-2.0,2017-06-13 03:54:29.000000,2021-06-26 16:39:09.000000,2021-06-26 16:39:09.000000,959.0,336.0,565.0,2470.0,1939.0,One-stop solution for HTTP(S) testing.,23.0,24,True,,2021-06-26 16:09:13.000000,3.1.5,130.0,,3780.0,,httprunner,6.0,,https://pypi.org/project/httprunner,2021-06-26 16:09:13.000000,6.0,3780.0,,,,3.0,,,,,,,,,,,,,,,,,,,
357,telepot,nickoala/telepot,,third-party-apis,https://github.com/nickoala/telepot,https://github.com/nickoala/telepot,MIT,2015-07-09 03:06:53.000000,2021-03-09 06:27:24.000000,2019-05-09 12:46:06.000000,470.0,108.0,326.0,2374.0,431.0,Python framework for Telegram Bot API.,10.0,24,False,,,,78.0,,34071.0,,telepot,3610.0,2646.0,https://pypi.org/project/telepot,2018-05-26 16:26:54.000000,964.0,34071.0,,,,3.0,,,,,,,,,,,,,,,,,,,
358,Radicale,Kozea/Radicale,,others,https://github.com/Kozea/Radicale,https://github.com/Kozea/Radicale,GPL-3.0,2011-08-11 08:27:37.000000,2021-05-24 22:59:06.000000,2021-05-13 22:07:09.000000,345.0,294.0,523.0,2135.0,1959.0,A simple CalDAV (calendar) and CardDAV (contact) server.,90.0,24,True,,2020-09-14 19:44:33.000000,3.0.6,48.0,,7754.0,,radicale,141.0,93.0,https://pypi.org/project/radicale,2020-09-14 19:44:33.000000,48.0,7754.0,,,,3.0,,,,,,,,,,,,,,,,,,,
359,igramscraper,realsirjoe/instagram-scraper,,third-party-apis,https://github.com/realsirjoe/instagram-scraper,https://github.com/realsirjoe/instagram-scraper,MIT,2019-06-10 06:15:55.000000,2021-06-11 18:22:34.000000,2021-04-27 01:54:19.000000,324.0,96.0,40.0,2011.0,161.0,"scrapes medias, likes, followers, tags and all metadata. Inspired by instagram-php-scraper,bot.",29.0,24,True,,2020-05-25 18:11:03.000000,0.3.5,9.0,,3424.0,,igramscraper,106.0,104.0,https://pypi.org/project/igramscraper,2020-05-25 18:11:03.000000,2.0,3424.0,,,,3.0,,,,,,,,,,,,,,,,,,,
360,flask-ask,johnwheeler/flask-ask,,flask-utils,https://github.com/johnwheeler/flask-ask,https://github.com/johnwheeler/flask-ask,Apache-2.0,2016-05-12 00:54:46.000000,2021-03-25 21:57:26.000000,2020-09-06 05:14:04.000000,369.0,71.0,,1870.0,474.0,Alexa Skills Kit for Python.,39.0,24,True,['flask'],2018-02-28 21:57:01.000000,0.9.8,34.0,,607.0,,flask-ask,968.0,704.0,https://pypi.org/project/flask-ask,2018-02-28 21:57:01.000000,264.0,607.0,,,,3.0,,,,,,,,,,,,,,,,,,,
361,python-lambda,nficano/python-lambda,,serverless,https://github.com/nficano/python-lambda,https://github.com/nficano/python-lambda,ISC,2016-02-26 03:21:06.000000,2021-07-01 10:17:30.000000,2021-04-02 09:37:11.000000,212.0,44.0,52.0,1298.0,382.0,A toolkit for developing and deploying serverless Python code in AWS Lambda.,47.0,24,True,,2021-01-05 04:42:47.000000,11.8.0,49.0,,5832.0,,python-lambda,172.0,139.0,https://pypi.org/project/python-lambda,2021-01-05 04:42:47.000000,33.0,5832.0,,,,3.0,,,,,,,,,,,,,,,,,,,
362,django-devserver,dcramer/django-devserver,,servers,https://github.com/dcramer/django-devserver,https://github.com/dcramer/django-devserver,BSD-3-Clause,2010-02-09 20:35:52.000000,2020-02-26 17:37:11.000000,2016-03-05 15:18:30.000000,166.0,60.0,28.0,1265.0,218.0,A drop-in replacement for Django's runserver.,39.0,24,False,['django'],2014-05-02 19:10:18.000000,0.8.0,24.0,,4347.0,,django-devserver,397.0,328.0,https://pypi.org/project/django-devserver,2014-05-02 19:10:18.000000,69.0,4347.0,,,,3.0,,,,,,,,,,,,,,,,,,,
363,flask-graphql,graphql-python/flask-graphql,,graphql,https://github.com/graphql-python/flask-graphql,https://github.com/graphql-python/flask-graphql,MIT,2016-01-23 09:20:02.000000,2020-08-07 18:38:19.000000,2020-08-07 18:38:18.000000,130.0,39.0,21.0,1224.0,97.0,Adds GraphQL support to your Flask application.,15.0,24,True,"['flask', 'graphql']",2019-12-05 15:32:32.000000,2.0.1,10.0,,228556.0,conda-forge/flask-graphql,flask-graphql,2201.0,1821.0,https://pypi.org/project/flask-graphql,2019-12-05 15:32:32.000000,380.0,228204.0,https://anaconda.org/conda-forge/flask-graphql,2020-05-11 12:46:13.920000,7747.0,2.0,,,,,,,,,,,,,,,,,,,
364,spyne,arskom/spyne,,rpc,https://github.com/arskom/spyne,https://github.com/arskom/spyne,LGPL-2.1,2010-07-23 06:26:28.000000,2020-12-10 09:06:24.000000,2020-12-10 09:06:24.000000,263.0,73.0,278.0,1008.0,6971.0,A transport agnostic sync/async RPC library that focuses on exposing services with a well-defined API using popular..,121.0,24,False,,2020-11-23 19:19:17.000000,2.13.16,46.0,,38313.0,conda-forge/spyne,spyne,543.0,369.0,https://pypi.org/project/spyne,2020-11-23 19:19:17.000000,174.0,37449.0,https://anaconda.org/conda-forge/spyne,2020-11-23 22:49:35.187000,54476.0,3.0,,,,,,,,,,,,,,,,,,,
365,authomatic,authomatic/authomatic,,auth,https://github.com/authomatic/authomatic,https://github.com/authomatic/authomatic,MIT,2013-02-07 14:13:35.000000,2021-02-19 12:25:53.000000,2021-02-19 12:24:42.000000,394.0,39.0,86.0,966.0,1137.0,Simple yet powerful authorization / authentication client library for Python web applications.,43.0,24,True,,2019-11-27 16:10:13.000000,1.0.0,20.0,,1729.0,,authomatic,492.0,,https://pypi.org/project/authomatic,2019-11-27 16:10:13.000000,492.0,1729.0,,,,3.0,,,,,,,,,,,,,,,,,,,
366,django-jenkins,kmmbvnr/django-jenkins,,django-utils,https://github.com/kmmbvnr/django-jenkins,https://github.com/kmmbvnr/django-jenkins,LGPL-3.0,2010-07-02 08:55:14.000000,2020-07-02 15:22:43.000000,2017-02-16 12:03:00.000000,238.0,9.0,219.0,934.0,544.0,Plug and play continuous integration with django and jenkins.,70.0,24,False,['django'],2016-09-15 09:54:04.000000,0.110.0,19.0,,31686.0,,django-jenkins,2359.0,1157.0,https://pypi.org/project/django-jenkins,2016-09-15 09:54:04.000000,1202.0,31686.0,,,,3.0,,,,,,,,,,,,,,,,,,,
367,django-vanilla-views,encode/django-vanilla-views,,django-utils,https://github.com/encode/django-vanilla-views,https://github.com/encode/django-vanilla-views,BSD-2-Clause,2013-09-02 13:41:57.000000,2021-05-09 10:02:07.000000,2021-05-09 09:54:24.000000,70.0,2.0,39.0,894.0,186.0,Beautifully simple class-based views.,30.0,24,True,['django'],2020-09-10 16:34:19.000000,2.0.0,15.0,,6773.0,,django-vanilla-views,958.0,468.0,https://pypi.org/project/django-vanilla-views,2021-05-09 09:56:51.000000,490.0,6773.0,,,,3.0,,,,,,,,,,,,,,,,,,,
368,django-organizations,bennylope/django-organizations,,django-utils,https://github.com/bennylope/django-organizations,https://github.com/bennylope/django-organizations,BSD-2-Clause,2012-02-02 02:38:49.000000,2021-05-16 16:50:51.000000,2021-05-16 16:50:51.000000,158.0,17.0,121.0,843.0,686.0,Multi-user accounts for Django projects.,43.0,24,True,['django'],2020-09-07 21:19:05.000000,2.0.0,49.0,,33811.0,,django-organizations,68.0,,https://pypi.org/project/django-organizations,2020-09-07 21:19:05.000000,68.0,33811.0,,,,3.0,,,,,,,,,,,,,,,,,,,
369,flask-dance,singingwolfboy/flask-dance,,auth,https://github.com/singingwolfboy/flask-dance,https://github.com/singingwolfboy/flask-dance,MIT,2014-09-09 11:53:06.000000,2021-05-12 13:18:45.000000,2021-05-12 13:18:42.000000,137.0,27.0,152.0,834.0,,"Doing the OAuth dance with style using Flask, requests, and oauthlib.",52.0,24,True,['flask'],2021-05-12 13:06:38.000000,5.0.0,44.0,,35201.0,conda-forge/flask-dance,flask-dance,2312.0,2010.0,https://pypi.org/project/flask-dance,2021-05-12 13:05:02.000000,302.0,34973.0,https://anaconda.org/conda-forge/flask-dance,2019-06-07 12:49:07.512000,6158.0,3.0,,,,,,,,,,,,,,,,,,,
370,mixer,klen/mixer,,testing,https://github.com/klen/mixer,https://github.com/klen/mixer,BSD-3-Clause,2013-05-19 13:49:50.000000,2021-03-01 11:33:35.000000,2021-01-11 12:31:21.000000,89.0,28.0,47.0,761.0,841.0,"Mixer -- Is a fixtures replacement. Supported Django, Flask, SqlAlchemy and custom python objects.",39.0,24,True,"['flask', 'django']",2021-01-11 12:31:32.000000,7.1.2,154.0,,62481.0,,mixer,598.0,,https://pypi.org/project/mixer,2021-01-11 12:31:32.000000,598.0,62481.0,,,,3.0,,,,,,,,,,,,,,,,,,,
371,django-lifecycle,rsinger86/django-lifecycle,,django-utils,https://github.com/rsinger86/django-lifecycle,https://github.com/rsinger86/django-lifecycle,MIT,2018-03-18 20:53:33.000000,2021-06-19 15:26:37.000000,2021-06-19 15:26:30.000000,40.0,7.0,24.0,735.0,189.0,"Declarative model lifecycle hooks, an alternative to Signals.",22.0,24,True,['django'],2021-03-14 17:09:24.000000,0.9.1,28.0,,31047.0,,django-lifecycle,58.0,54.0,https://pypi.org/project/django-lifecycle,2021-03-14 17:09:24.000000,4.0,31047.0,,,,3.0,,,,,,,,,,,,,,,,,,,
372,flask-marshmallow,marshmallow-code/flask-marshmallow,,flask-utils,https://github.com/marshmallow-code/flask-marshmallow,https://github.com/marshmallow-code/flask-marshmallow,MIT,2014-04-25 23:35:09.000000,2021-06-20 07:12:44.000000,2021-05-10 05:26:15.000000,46.0,20.0,79.0,700.0,,Flask + marshmallow for beautiful APIs.,15.0,24,True,['flask'],2020-09-28 03:38:46.000000,0.14.0,18.0,,434294.0,conda-forge/flask-marshmallow,flask-marshmallow,14697.0,13227.0,https://pypi.org/project/flask-marshmallow,2020-09-28 03:38:46.000000,1470.0,433420.0,https://anaconda.org/conda-forge/flask-marshmallow,2020-09-28 06:55:48.753000,49848.0,3.0,,,,,,,,,,,,,,,,,,,
373,Frozen-Flask,Frozen-Flask/Frozen-Flask,,flask-utils,https://github.com/Frozen-Flask/Frozen-Flask,https://github.com/Frozen-Flask/Frozen-Flask,BSD-3-Clause,2010-12-24 14:59:29.000000,2021-06-15 08:43:05.000000,2021-06-15 08:40:53.000000,69.0,20.0,43.0,690.0,234.0,Freezes a Flask application into a set of static files.,25.0,24,True,['flask'],2017-06-26 22:54:01.000000,0.15,17.0,54.0,53689.0,conda-forge/frozen-flask,frozen-flask,3201.0,2061.0,https://pypi.org/project/frozen-flask,2021-06-15 08:43:05.000000,1140.0,52679.0,https://anaconda.org/conda-forge/frozen-flask,2018-07-12 06:45:26.588000,58602.0,3.0,,,,,,,,,,,,,,,,,,,
374,django-markdownx,neutronX/django-markdownx,,markdown,https://github.com/neutronX/django-markdownx,https://github.com/neutronX/django-markdownx,BSD-3-Clause,2014-11-01 14:15:37.000000,2021-04-16 19:42:40.000000,2020-02-25 19:36:54.000000,125.0,29.0,100.0,669.0,357.0,Comprehensive Markdown plugin built for Django.,26.0,24,False,['django'],2019-12-28 09:04:32.000000,3.0.1,51.0,,22035.0,,django-markdownx,1550.0,1318.0,https://pypi.org/project/django-markdownx,2019-12-28 09:03:20.000000,232.0,22035.0,,,,3.0,,,,,,,,,,,,,,,,,,,
375,extruct,scrapinghub/extruct,,web-scraping,https://github.com/scrapinghub/extruct,https://github.com/scrapinghub/extruct,BSD-3-Clause,2015-10-26 11:51:21.000000,2021-03-16 17:09:53.000000,2021-03-16 17:09:53.000000,87.0,30.0,49.0,605.0,457.0,Extract embedded metadata from HTML markup.,27.0,24,True,,2020-12-28 15:33:32.000000,0.12.0,20.0,,64010.0,,extruct,310.0,268.0,https://pypi.org/project/extruct,2020-12-28 15:33:32.000000,42.0,64010.0,,,,3.0,,,,,,,,,,,,,,,,,,,
376,django-dbbackup,django-dbbackup/django-dbbackup,,django-utils,https://github.com/django-dbbackup/django-dbbackup,https://github.com/django-dbbackup/django-dbbackup,BSD-3-Clause,2014-12-29 02:39:34.000000,2021-02-18 09:38:18.000000,2020-12-25 17:39:41.000000,143.0,64.0,188.0,500.0,415.0,Management commands to help backup and restore your project database and media files.,50.0,24,True,['django'],2020-04-14 18:27:39.000000,3.3.0,40.0,,30688.0,,django-dbbackup,1004.0,706.0,https://pypi.org/project/django-dbbackup,2020-04-14 18:27:39.000000,298.0,30688.0,,,,3.0,,,,,,,,,,,,,,,,,,,
